Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Order_Day_of_Week
1035,CA-2016-109820,20-11-2016,22-11-2016,First Class,AG-10390,OFF-BI-10003460,2.628,2,0.7,-1.9272,11,2016,6
1036,CA-2016-109820,20-11-2016,22-11-2016,First Class,AG-10390,OFF-BI-10000474,14.427,3,0.7,-10.5798,11,2016,6
1037,CA-2016-113061,22-04-2016,26-04-2016,Standard Class,EL-13735,FUR-FU-10003975,86.62,2,0,8.662,4,2016,4
1038,CA-2015-127418,13-06-2015,14-06-2015,First Class,JJ-15445,OFF-BI-10003707,36.624,3,0.2,13.734,6,2015,5
1039,CA-2017-121818,20-11-2017,21-11-2017,First Class,JH-15430,OFF-AR-10000203,23.968,7,0.2,2.6964,11,2017,0
1040,CA-2017-121818,20-11-2017,21-11-2017,First Class,JH-15430,OFF-AR-10004790,28.728,3,0.2,1.7955,11,2017,0
1041,CA-2016-127670,20-03-2016,24-03-2016,Standard Class,RD-19660,FUR-TA-10001095,697.16,4,0,146.4036,3,2016,6
1042,CA-2016-102981,06-09-2016,09-09-2016,Second Class,MO-17500,TEC-AC-10004761,31.86,2,0,11.151,9,2016,1
1043,CA-2016-102981,06-09-2016,09-09-2016,Second Class,MO-17500,FUR-BO-10001811,722.352,3,0.2,90.294,9,2016,1
1044,CA-2017-115651,09-07-2017,12-07-2017,First Class,NS-18640,OFF-AR-10001130,8.84,5,0.2,2.9835,7,2017,6
1045,CA-2017-115651,09-07-2017,12-07-2017,First Class,NS-18640,OFF-AP-10000055,58.464,9,0.8,-146.16,7,2017,6
1046,CA-2017-152702,12-10-2017,16-10-2017,Standard Class,SN-20710,FUR-CH-10002304,254.604,14,0.3,-18.186,10,2017,3
1047,CA-2016-169103,08-03-2016,13-03-2016,Standard Class,ZC-21910,TEC-PH-10001530,1363.96,5,0.2,85.2475,3,2016,1
1048,CA-2016-169103,08-03-2016,13-03-2016,Standard Class,ZC-21910,FUR-FU-10004006,102.36,3,0.2,-3.8385,3,2016,1
1049,CA-2014-139192,27-05-2014,01-06-2014,Second Class,LC-16885,TEC-PH-10000486,1113.504,12,0.2,125.2692,5,2014,1
1050,CA-2014-139192,27-05-2014,01-06-2014,Second Class,LC-16885,TEC-AC-10001606,99.99,1,0,37.9962,5,2014,1
1051,US-2015-153500,03-07-2015,05-07-2015,First Class,DG-13300,FUR-FU-10000293,168.464,2,0.2,-29.4812,7,2015,4
1052,US-2015-153500,03-07-2015,05-07-2015,First Class,DG-13300,OFF-PA-10001307,6.72,2,0.2,2.436,7,2015,4
1053,US-2015-153500,03-07-2015,05-07-2015,First Class,DG-13300,FUR-FU-10004460,282.888,9,0.2,56.5776,7,2015,4
1054,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,NF-18595,OFF-AR-10000716,11.16,2,0,4.3524,4,2015,5
1055,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,NF-18595,FUR-FU-10004622,108.4,2,0,22.764,4,2015,5
1056,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,NF-18595,OFF-BI-10002735,82.344,3,0.2,27.7911,4,2015,5
1057,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,NF-18595,OFF-BI-10003529,9.088,4,0.2,3.2944,4,2015,5
1058,CA-2017-167150,10-12-2017,17-12-2017,Standard Class,BP-11185,OFF-BI-10001097,19.936,4,0.2,7.2268,12,2017,6
1059,CA-2017-167150,10-12-2017,17-12-2017,Standard Class,BP-11185,OFF-BI-10001597,65.568,2,0.2,22.9488,12,2017,6
1060,CA-2016-105284,24-11-2016,01-12-2016,Standard Class,MG-17650,OFF-FA-10001754,4.416,3,0.2,1.6008,11,2016,3
1061,US-2015-125374,23-03-2015,29-03-2015,Standard Class,JD-16060,FUR-CH-10003396,107.772,2,0.3,-29.2524,3,2015,0
1062,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,OFF-AP-10002350,45.216,3,0.2,4.5216,4,2015,3
1063,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,OFF-FA-10004838,10.416,7,0.2,-2.2134,4,2015,3
1064,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,OFF-AR-10004757,7.872,3,0.2,1.2792,4,2015,3
1065,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,TEC-PH-10002115,118.782,3,0.4,-27.7158,4,2015,3
1066,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,OFF-FA-10003059,1.448,1,0.2,0.2353,4,2015,3
1067,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TS-21160,OFF-BI-10004330,55.47,5,0.7,-46.225,4,2015,3
1068,CA-2016-157686,01-10-2016,02-10-2016,First Class,BD-11620,FUR-CH-10001146,194.848,4,0.2,12.178,10,2016,5
1069,US-2017-139955,28-09-2017,30-09-2017,Second Class,CM-12160,OFF-SU-10001935,1.744,1,0.2,-0.3488,9,2017,3
1070,US-2015-150161,25-07-2015,29-07-2015,Standard Class,RB-19795,OFF-BI-10001524,25.176,4,0.7,-18.4624,7,2015,5
1071,CA-2015-144652,20-11-2015,26-11-2015,Standard Class,SN-20560,OFF-AR-10003732,19.46,7,0,5.0596,11,2015,4
1072,CA-2016-152814,28-04-2016,02-05-2016,Standard Class,EH-14005,OFF-PA-10001970,29.472,3,0.2,9.9468,4,2016,3
1073,CA-2017-106943,14-11-2017,19-11-2017,Standard Class,FO-14305,OFF-BI-10003669,8.64,2,0.2,3.024,11,2017,1
1074,CA-2016-134348,12-11-2016,19-11-2016,Standard Class,MS-17710,OFF-BI-10003727,6.27,5,0.7,-4.598,11,2016,5
1075,CA-2016-134348,12-11-2016,19-11-2016,Standard Class,MS-17710,OFF-BI-10004967,4.368,7,0.7,-3.3488,11,2016,5
1076,CA-2016-134348,12-11-2016,19-11-2016,Standard Class,MS-17710,TEC-AC-10003447,31.984,2,0.2,1.999,11,2016,5
1077,CA-2016-161781,29-09-2016,30-09-2016,First Class,CC-12100,OFF-AR-10000255,40.88,7,0,10.6288,9,2016,3
1078,CA-2017-132521,23-09-2017,25-09-2017,Second Class,DW-13540,OFF-AP-10002191,119.96,2,0,33.5888,9,2017,5
1079,CA-2017-132521,23-09-2017,25-09-2017,Second Class,DW-13540,OFF-ST-10001325,31.44,3,0,8.4888,9,2017,5
1080,CA-2017-132521,23-09-2017,25-09-2017,Second Class,DW-13540,OFF-BI-10000404,6.88,1,0.2,2.322,9,2017,5
1081,CA-2015-110016,29-11-2015,04-12-2015,Standard Class,BT-11395,OFF-PA-10000349,19.92,4,0,9.3624,11,2015,6
1082,CA-2015-110016,29-11-2015,04-12-2015,Standard Class,BT-11395,FUR-CH-10002880,1106.91,9,0,121.7601,11,2015,6
1083,US-2016-143819,01-03-2016,05-03-2016,Standard Class,KD-16270,FUR-TA-10001095,836.592,8,0.4,-264.9208,3,2016,1
1084,US-2016-143819,01-03-2016,05-03-2016,Standard Class,KD-16270,OFF-PA-10003127,26.38,1,0,12.1348,3,2016,1
1085,US-2016-143819,01-03-2016,05-03-2016,Standard Class,KD-16270,OFF-ST-10003208,362.92,2,0,105.2468,3,2016,1
1086,US-2016-143819,01-03-2016,05-03-2016,Standard Class,KD-16270,TEC-MA-10003979,4899.93,7,0,2400.9657,3,2016,1
1087,CA-2016-167584,12-08-2016,12-08-2016,Same Day,LC-16870,OFF-PA-10000029,6.48,1,0,3.1104,8,2016,4
1088,CA-2016-166163,15-08-2016,20-08-2016,Second Class,CY-12745,TEC-PH-10004896,71.976,3,0.2,7.1976,8,2016,0
1089,CA-2016-166163,15-08-2016,20-08-2016,Second Class,CY-12745,OFF-LA-10000452,3.15,1,0,1.512,8,2016,0
1090,CA-2017-158407,04-06-2017,10-06-2017,Standard Class,LW-16990,FUR-FU-10001967,31.984,2,0.2,1.999,6,2017,6
1091,CA-2017-158407,04-06-2017,10-06-2017,Standard Class,LW-16990,TEC-PH-10001819,71.984,2,0.2,25.1944,6,2017,6
1092,CA-2015-143490,06-12-2015,13-12-2015,Standard Class,NP-18325,OFF-AR-10002952,120.15,9,0,33.642,12,2015,6
1093,CA-2015-143490,06-12-2015,13-12-2015,Standard Class,NP-18325,TEC-PH-10000576,219.184,2,0.2,19.1786,12,2015,6
1094,CA-2015-165085,27-12-2015,31-12-2015,Standard Class,BT-11485,OFF-PA-10000605,28.9,5,0,14.161,12,2015,6
1095,CA-2015-165085,27-12-2015,31-12-2015,Standard Class,BT-11485,OFF-AP-10002518,355.96,2,0,103.2284,12,2015,6
1096,CA-2017-160423,21-01-2017,26-01-2017,Standard Class,PS-19045,OFF-ST-10004340,348.208,7,0.2,30.4682,1,2017,5
1097,CA-2017-160423,21-01-2017,26-01-2017,Standard Class,PS-19045,OFF-BI-10004001,35.784,7,0.7,-28.6272,1,2017,5
1098,CA-2014-159338,25-06-2014,28-06-2014,First Class,NS-18640,FUR-TA-10004147,447.84,5,0.2,11.196,6,2014,2
1099,CA-2016-107216,14-06-2016,17-06-2016,First Class,PV-18985,OFF-AR-10001545,7.04,4,0,2.0416,6,2016,1
1100,CA-2016-107216,14-06-2016,17-06-2016,First Class,PV-18985,FUR-FU-10000206,8.73,3,0,4.1031,6,2016,1
1101,CA-2016-107216,14-06-2016,17-06-2016,First Class,PV-18985,TEC-AC-10001013,29.29,1,0,9.6657,6,2016,1
1102,CA-2016-107216,14-06-2016,17-06-2016,First Class,PV-18985,OFF-AR-10002255,8.64,3,0,2.5056,6,2016,1
1103,US-2017-145863,21-04-2017,27-04-2017,Standard Class,RP-19390,OFF-BI-10004140,2.694,3,0.8,-4.7145,4,2017,4
1104,US-2017-145863,21-04-2017,27-04-2017,Standard Class,RP-19390,OFF-BI-10002049,2.934,3,0.8,-4.9878,4,2017,4
1105,CA-2016-112340,21-10-2016,27-10-2016,Standard Class,NM-18520,OFF-PA-10001892,22.92,3,0,11.2308,10,2016,4
1106,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-ST-10000642,100.704,6,0.2,-16.3644,11,2016,5
1107,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,FUR-FU-10000206,2.328,2,0.6,-0.7566,11,2016,5
1108,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-BI-10003676,10.78,5,0.8,-17.248,11,2016,5
1109,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-FA-10003495,58.368,12,0.2,21.888,11,2016,5
1110,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-EN-10003798,40.968,3,0.2,13.8267,11,2016,5
1111,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,TEC-PH-10003589,71.96,5,0.2,25.186,11,2016,5
1112,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-PA-10004735,10.368,2,0.2,3.6288,11,2016,5
1113,US-2016-110156,19-11-2016,24-11-2016,Standard Class,EH-13945,OFF-BI-10002609,1.192,2,0.8,-2.0264,11,2016,5
1114,CA-2017-140585,18-12-2017,23-12-2017,Second Class,RA-19915,OFF-BI-10003364,46.672,2,0.2,16.3352,12,2017,0
1115,CA-2017-140585,18-12-2017,23-12-2017,Second Class,RA-19915,FUR-BO-10002206,119.833,1,0.15,-12.6882,12,2017,0
1116,CA-2017-140585,18-12-2017,23-12-2017,Second Class,RA-19915,TEC-AC-10003610,119.98,2,0,57.5904,12,2017,0
1117,CA-2016-144855,22-07-2016,24-07-2016,Second Class,DL-13495,OFF-LA-10003766,6.3,2,0,3.024,7,2016,4
1118,CA-2015-142755,04-09-2015,08-09-2015,Standard Class,CS-12355,OFF-PA-10001970,279.9,5,0,137.151,9,2015,4
1119,CA-2015-142755,04-09-2015,08-09-2015,Standard Class,CS-12355,TEC-AC-10002049,619.95,5,0,111.591,9,2015,4
1120,CA-2015-142755,04-09-2015,08-09-2015,Standard Class,CS-12355,OFF-PA-10000141,4.36,2,0,2.0492,9,2015,4
1121,CA-2015-142755,04-09-2015,08-09-2015,Standard Class,CS-12355,OFF-EN-10004459,15.28,2,0,7.4872,9,2015,4
1122,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,TEC-PH-10001061,699.93,7,0,181.9818,1,2014,0
1123,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,OFF-AR-10002375,22.96,7,0,6.6584,1,2014,0
1124,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,FUR-FU-10003194,38.6,4,0,11.58,1,2014,0
1125,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,OFF-AR-10003811,6.63,3,0,1.7901,1,2014,0
1126,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,OFF-EN-10001539,23.34,3,0,10.9698,1,2014,0
1127,US-2014-147627,20-01-2014,26-01-2014,Standard Class,HL-15040,FUR-CH-10002331,1067.94,3,0,224.2674,1,2014,0
1128,CA-2015-105970,02-03-2015,07-03-2015,Standard Class,PA-19060,OFF-AR-10003156,10.16,1,0,2.6416,3,2015,0
1129,CA-2015-105970,02-03-2015,07-03-2015,Standard Class,PA-19060,OFF-EN-10001532,101.88,6,0,50.94,3,2015,0
1130,CA-2016-112102,12-04-2016,16-04-2016,Standard Class,BD-11605,FUR-TA-10004086,343.92,4,0,75.6624,4,2016,1
1131,CA-2016-112102,12-04-2016,16-04-2016,Standard Class,BD-11605,OFF-PA-10000100,40.99,1,0,20.0851,4,2016,1
1132,CA-2016-112102,12-04-2016,16-04-2016,Standard Class,BD-11605,OFF-EN-10002500,63.9,5,0,28.755,4,2016,1
1133,US-2016-114776,06-12-2016,07-12-2016,First Class,GG-14650,OFF-PA-10004100,19.44,3,0,9.3312,12,2016,1
1134,US-2016-134908,05-06-2016,09-06-2016,Standard Class,JS-15940,OFF-ST-10003479,124.608,4,0.2,-23.364,6,2016,6
1135,US-2016-134908,05-06-2016,09-06-2016,Standard Class,JS-15940,OFF-LA-10000973,7.56,3,0.2,2.646,6,2016,6
1136,US-2016-148803,11-12-2016,11-12-2016,Same Day,LR-16915,OFF-ST-10001476,85.224,3,0.2,7.4571,12,2016,6
1137,CA-2016-152170,12-11-2016,15-11-2016,Second Class,FH-14275,OFF-EN-10002831,287.52,8,0,129.384,11,2016,5
1138,CA-2016-152170,12-11-2016,15-11-2016,Second Class,FH-14275,OFF-AP-10002350,37.68,2,0,10.5504,11,2016,5
1139,CA-2016-152170,12-11-2016,15-11-2016,Second Class,FH-14275,OFF-PA-10001763,19.98,2,0,8.991,11,2016,5
1140,CA-2016-152170,12-11-2016,15-11-2016,Second Class,FH-14275,OFF-AR-10003394,20.58,7,0,5.5566,11,2016,5
1141,CA-2016-152170,12-11-2016,15-11-2016,Second Class,FH-14275,OFF-BI-10002072,17.38,2,0,8.69,11,2016,5
1142,CA-2014-146969,29-09-2014,03-10-2014,Standard Class,AP-10915,FUR-FU-10004188,204.6,2,0,53.196,9,2014,0
1143,CA-2014-146969,29-09-2014,03-10-2014,Standard Class,AP-10915,OFF-FA-10001561,8.72,4,0,2.8776,9,2014,0
1144,CA-2014-146969,29-09-2014,03-10-2014,Standard Class,AP-10915,OFF-PA-10002105,6.48,1,0,3.1104,9,2014,0
1145,CA-2014-146969,29-09-2014,03-10-2014,Standard Class,AP-10915,TEC-MA-10004241,686.32,2,0.2,223.054,9,2014,0
1146,CA-2014-146969,29-09-2014,03-10-2014,Standard Class,AP-10915,OFF-ST-10004340,62.18,1,0,16.7886,9,2014,0
1147,CA-2015-112452,04-04-2015,04-04-2015,Same Day,NC-18340,OFF-AP-10003849,644.076,2,0.1,107.346,4,2015,5
1148,CA-2015-112452,04-04-2015,04-04-2015,Same Day,NC-18340,OFF-FA-10000735,5.84,2,0,2.628,4,2015,5
1149,CA-2015-112452,04-04-2015,04-04-2015,Same Day,NC-18340,OFF-BI-10003350,12.76,2,0,5.8696,4,2015,5
1150,CA-2015-112452,04-04-2015,04-04-2015,Same Day,NC-18340,TEC-PH-10000307,10.95,1,0,0.438,4,2015,5
1151,CA-2015-112452,04-04-2015,04-04-2015,Same Day,NC-18340,TEC-CO-10004202,599.98,2,0,209.993,4,2015,5
1152,CA-2015-113971,08-05-2015,14-05-2015,Standard Class,CB-12535,FUR-FU-10001852,8.352,6,0.2,1.2528,5,2015,4
1153,CA-2017-160395,31-12-2016,06-01-2017,Standard Class,KL-16555,OFF-AR-10003759,3.64,2,0,1.638,12,2016,5
1154,CA-2017-160395,31-12-2016,06-01-2017,Standard Class,KL-16555,OFF-BI-10003984,159.768,7,0.2,53.9217,12,2016,5
1155,CA-2014-136567,20-12-2014,21-12-2014,First Class,PS-19045,OFF-ST-10004337,122.48,2,0,0,12,2014,5
1156,CA-2014-136567,20-12-2014,21-12-2014,First Class,PS-19045,FUR-TA-10001932,2244.48,7,0,493.7856,12,2014,5
1157,CA-2014-136567,20-12-2014,21-12-2014,First Class,PS-19045,OFF-BI-10003982,62.31,3,0,29.2857,12,2014,5
1158,CA-2014-136567,20-12-2014,21-12-2014,First Class,PS-19045,FUR-TA-10000617,455.1,2,0,100.122,12,2014,5
1159,CA-2016-149314,02-07-2016,07-07-2016,Second Class,GB-14530,FUR-CH-10002126,195.184,1,0.2,19.5184,7,2016,5
1160,CA-2017-147039,29-06-2017,04-07-2017,Standard Class,AA-10315,OFF-AP-10000576,362.94,3,0,90.735,6,2017,3
1161,CA-2017-147039,29-06-2017,04-07-2017,Standard Class,AA-10315,OFF-BI-10004654,11.54,2,0,5.77,6,2017,3
1162,CA-2014-126522,01-09-2014,05-09-2014,Second Class,LT-16765,OFF-AR-10004042,53.94,3,0,15.6426,9,2014,0
1163,CA-2014-127964,03-03-2014,08-03-2014,Standard Class,AP-10720,TEC-PH-10004700,9.99,1,0,4.5954,3,2014,0
1164,CA-2014-127964,03-03-2014,08-03-2014,Standard Class,AP-10720,OFF-BI-10004593,125.76,3,0.2,40.872,3,2014,0
1165,CA-2014-127964,03-03-2014,08-03-2014,Standard Class,AP-10720,OFF-BI-10003429,25.32,5,0.2,9.1785,3,2014,0
1166,CA-2014-117709,04-05-2014,08-05-2014,Standard Class,PM-18940,OFF-BI-10001294,46.8,4,0,21.06,5,2014,6
1167,CA-2015-125416,02-11-2015,02-11-2015,Same Day,KC-16540,TEC-AC-10001552,447.93,9,0,49.2723,11,2015,0
1168,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,FUR-FU-10004952,109.48,2,0,33.9388,12,2017,4
1169,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,OFF-ST-10004123,272.94,3,0,0,12,2017,4
1170,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,OFF-PA-10003172,19.44,3,0,9.3312,12,2017,4
1171,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,OFF-ST-10002352,31.92,4,0,8.2992,12,2017,4
1172,US-2014-100279,10-03-2014,14-03-2014,Standard Class,SW-20275,OFF-PA-10002259,22.38,2,0,10.7424,3,2014,0
1173,CA-2014-158064,21-04-2014,25-04-2014,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.5755,4,2014,0
1174,US-2015-104430,22-10-2015,26-10-2015,Standard Class,LT-17110,OFF-BI-10000301,5.176,4,0.8,-7.764,10,2015,3
1175,CA-2015-132080,22-08-2015,25-08-2015,First Class,DP-13105,OFF-BI-10003694,50.112,6,0.2,16.2864,8,2015,5
1176,CA-2016-161207,29-08-2016,03-09-2016,Standard Class,AB-10060,OFF-SU-10000381,27.93,3,0,8.0997,8,2016,0
1177,CA-2014-120243,27-12-2014,30-12-2014,Second Class,AT-10435,OFF-LA-10004425,11.56,4,0,5.4332,12,2014,5
1178,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,FUR-CH-10001270,172.5,2,0,51.75,12,2016,3
1179,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,TEC-PH-10003931,179.97,3,0,44.9925,12,2016,3
1180,CA-2016-168081,24-04-2016,27-04-2016,Second Class,CA-12055,TEC-AC-10003174,258.696,3,0.2,64.674,4,2016,6
1181,CA-2014-128146,21-06-2014,25-06-2014,Standard Class,DB-13060,TEC-PH-10004539,1322.93,7,0,357.1911,6,2014,5
1182,CA-2014-128146,21-06-2014,25-06-2014,Standard Class,DB-13060,OFF-AR-10001919,3.76,2,0,1.0904,6,2014,5
1183,CA-2017-138779,14-01-2017,15-01-2017,First Class,RB-19570,OFF-EN-10002504,21.744,1,0.2,7.3386,1,2017,5
1184,CA-2017-138779,14-01-2017,15-01-2017,First Class,RB-19570,TEC-PH-10003655,7.92,5,0.2,0.693,1,2017,5
1185,CA-2014-127131,24-11-2014,30-11-2014,Standard Class,HR-14830,OFF-BI-10004656,12.096,7,0.2,4.2336,11,2014,0
1186,CA-2014-127131,24-11-2014,30-11-2014,Standard Class,HR-14830,OFF-ST-10002344,485.88,6,0,9.7176,11,2014,0
1187,CA-2014-127131,24-11-2014,30-11-2014,Standard Class,HR-14830,OFF-PA-10001800,25.92,4,0,12.4416,11,2014,0
1188,CA-2014-127131,24-11-2014,30-11-2014,Standard Class,HR-14830,OFF-ST-10000036,197.58,2,0,53.3466,11,2014,0
1189,CA-2017-117212,26-02-2017,28-02-2017,Second Class,BT-11530,OFF-AP-10004532,81.92,4,0,22.1184,2,2017,6
1190,CA-2017-117212,26-02-2017,28-02-2017,Second Class,BT-11530,TEC-PH-10004447,889.536,8,0.2,66.7152,2,2017,6
1191,CA-2017-117212,26-02-2017,28-02-2017,Second Class,BT-11530,FUR-CH-10003973,892.224,3,0.2,89.2224,2,2017,6
1192,CA-2017-117212,26-02-2017,28-02-2017,Second Class,BT-11530,OFF-PA-10001970,223.92,4,0,109.7208,2,2017,6
1193,CA-2017-117212,26-02-2017,28-02-2017,Second Class,BT-11530,OFF-PA-10000682,23.12,4,0,11.3288,2,2017,6
1194,US-2015-130519,15-09-2015,15-09-2015,Same Day,NG-18355,OFF-PA-10001937,15.552,3,0.2,5.4432,9,2015,1
1195,US-2015-130519,15-09-2015,15-09-2015,Same Day,NG-18355,FUR-FU-10002268,15.712,4,0.2,2.5532,9,2015,1
1196,US-2015-130519,15-09-2015,15-09-2015,Same Day,NG-18355,OFF-ST-10001321,24.672,2,0.2,2.1588,9,2015,1
1197,US-2015-130519,15-09-2015,15-09-2015,Same Day,NG-18355,FUR-FU-10003394,55.968,1,0.2,-2.0988,9,2015,1
1198,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,TEC-AC-10001990,431.928,9,0.2,64.7892,4,2016,4
1199,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,FUR-CH-10004540,95.984,4,0.3,-4.1136,4,2016,4
1200,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,OFF-BI-10004995,1088.792,4,0.8,-1850.9464,4,2016,4
1201,CA-2016-114727,18-07-2016,24-07-2016,Standard Class,LS-16945,FUR-CH-10002335,544.008,3,0.2,40.8006,7,2016,0
1202,CA-2016-114727,18-07-2016,24-07-2016,Standard Class,LS-16945,OFF-BI-10004967,1.872,3,0.7,-1.4352,7,2016,0
1203,CA-2016-114727,18-07-2016,24-07-2016,Standard Class,LS-16945,FUR-CH-10002331,854.352,3,0.2,10.6794,7,2016,0
1204,CA-2016-114727,18-07-2016,24-07-2016,Standard Class,LS-16945,OFF-ST-10002292,593.568,2,0.2,0,7,2016,0
1205,CA-2016-114727,18-07-2016,24-07-2016,Standard Class,LS-16945,OFF-ST-10000689,338.04,3,0.2,-33.804,7,2016,0
1206,CA-2017-133235,01-08-2017,04-08-2017,First Class,LH-16750,TEC-PH-10002660,271.96,5,0.2,16.9975,8,2017,1
1207,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,OFF-ST-10004634,11.21,1,0,3.363,7,2016,3
1208,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,OFF-BI-10002160,9.144,3,0.2,3.2004,7,2016,3
1209,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,OFF-FA-10002988,14.07,7,0,6.8943,7,2016,3
1210,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,OFF-AR-10004999,41.86,7,0,10.465,7,2016,3
1211,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,OFF-BI-10001031,8.544,2,0.2,2.8836,7,2016,3
1212,CA-2016-137050,14-07-2016,18-07-2016,Second Class,SW-20755,FUR-BO-10004695,579.136,4,0.2,21.7176,7,2016,3
1213,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,FUR-CH-10004860,141.372,2,0.3,-48.4704,9,2017,5
1214,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,OFF-BI-10002432,3.036,2,0.7,-2.3276,9,2017,5
1215,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,OFF-BI-10000069,4.503,1,0.7,-3.6024,9,2017,5
1216,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,OFF-AR-10003602,4.672,1,0.2,1.5768,9,2017,5
1217,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,TEC-AC-10004469,95.88,3,0.2,28.764,9,2017,5
1218,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,FUR-FU-10001867,17.024,2,0.2,1.7024,9,2017,5
1219,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,TEC-AC-10003174,258.696,3,0.2,64.674,9,2017,5
1220,US-2017-118087,09-09-2017,13-09-2017,Standard Class,SP-20620,TEC-PH-10002200,1931.958,7,0.4,-386.3916,9,2017,5
1221,CA-2014-110184,12-07-2014,16-07-2014,Standard Class,BF-11170,OFF-ST-10000107,249.75,9,0,44.955,7,2014,5
1222,CA-2014-110184,12-07-2014,16-07-2014,Standard Class,BF-11170,TEC-PH-10000439,255.936,8,0.2,28.7928,7,2014,5
1223,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,FUR-FU-10001602,113.79,3,0,20.4822,12,2016,6
1224,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,TEC-AC-10001432,78.15,1,0,34.386,12,2016,6
1225,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,OFF-BI-10004656,1.728,1,0.2,0.6048,12,2016,6
1226,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,OFF-PA-10001685,40.56,4,0,19.8744,12,2016,6
1227,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,OFF-ST-10001418,182.94,3,0,3.6588,12,2016,6
1228,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,OFF-ST-10000676,193.86,2,0,11.6316,12,2016,6
1229,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,OFF-EN-10001219,15.28,2,0,7.4872,11,2017,0
1230,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0,2.9682,11,2017,0
1231,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,OFF-AR-10001022,5.68,2,0,1.7608,11,2017,0
1232,CA-2015-132570,31-10-2015,02-11-2015,Second Class,KT-16480,OFF-AR-10000369,2.78,2,0,0.7228,10,2015,5
1233,CA-2015-132570,31-10-2015,02-11-2015,Second Class,KT-16480,OFF-EN-10003055,79.96,2,0,35.982,10,2015,5
1234,CA-2016-153682,30-05-2016,01-06-2016,First Class,BG-11695,TEC-CO-10001046,839.988,2,0.4,69.999,5,2016,0
1235,CA-2016-144344,28-10-2016,28-10-2016,Same Day,PG-18820,FUR-FU-10000076,47.952,3,0.2,13.7862,10,2016,4
